"YEAR","CASEID","REGION","FAMINCOME","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","CITIZEN","BPL","EDUCYRS","EMPSTAT","FULLPART","KIDUND18","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_HHACT","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","BLS_PCARE_SLEEP","Sleep_Time","Time_Use"
2020,20200706201067,1,12,1,1,1.770493050148E7,37,1,100,1,5,20000,112,1,1,1,235,0,0,30,0,390,0,0,0,120,90,55,20,0,500,390,390,1440
2020,20200706201069,2,15,1,1,1.2895957869677E7,58,2,100,1,1,9900,213,1,1,0,0,60,0,90,340,326,0,0,30,0,360,0,234,0,0,281,281,1440
2020,20200706201074,2,5,1,1,4235082.175473,73,1,100,4,1,9900,112,5,99,0,0,10,0,45,35,378,32,0,24,0,800,45,9,60,0,335,335,1438
2020,20200706201077,2,14,1,1,1.8664707367971E7,39,1,100,1,1,9900,214,1,2,0,0,0,0,10,0,458,0,0,0,0,358,0,14,0,600,435,435,1440
2020,20200706201079,1,15,1,1,8791389.662207,62,2,100,1,1,9900,214,1,1,0,0,0,0,75,15,485,0,0,0,0,190,0,50,0,625,425,425,1440
2020,20200706201080,2,12,1,1,1.4863613612976E7,48,2,100,4,1,9900,214,1,1,0,0,0,0,0,140,610,0,0,0,0,210,20,0,0,460,600,600,1440
2020,20200706201087,2,16,1,1,3774608.649356,41,1,100,1,1,9900,112,1,1,1,0,5,0,40,50,685,0,0,0,0,475,163,22,0,0,658,658,1440
2020,20200706201089,1,14,1,1,2582448.413128,67,1,100,6,1,9900,217,5,99,0,0,0,0,30,180,540,0,0,50,0,605,0,35,0,0,540,540,1440
2020,20200706201092,4,14,1,1,4413815.952478,75,1,100,1,1,9900,217,5,99,0,0,0,0,85,168,485,10,0,5,0,476,25,36,0,0,470,470,1290
2020,20200706201093,1,15,1,1,4636143.298217,57,1,100,1,1,9900,112,1,1,0,0,0,0,60,270,660,0,0,90,0,90,90,180,0,0,660,660,1440
2020,20200706201101,3,6,1,1,4276250.243061,65,1,100,1,1,9900,107,5,99,0,0,0,0,15,45,540,0,0,0,0,840,0,0,0,0,540,540,1440
2020,20200706201104,3,8,1,1,5417567.176396,28,1,100,6,1,9900,112,1,1,0,0,0,0,60,510,540,0,0,0,0,330,0,0,0,0,540,540,1440
2020,20200706201114,3,15,1,1,5344871.736637,33,2,131,1,4,52120,217,5,99,1,135,0,0,60,165,750,0,0,0,0,150,120,0,0,0,720,720,1380
2020,20200706201117,2,16,1,1,7186616.767933,52,2,100,3,1,9900,217,1,1,0,0,0,0,95,120,525,0,0,0,0,120,0,0,0,550,405,405,1410
2020,20200706201123,3,16,1,1,3228029.473457,40,2,100,1,1,9900,321,1,1,1,120,0,0,15,225,570,0,0,0,0,360,0,30,120,0,540,540,1440
2020,20200706201126,2,4,1,1,9182105.607368,70,2,100,4,1,9900,213,5,99,0,0,0,0,90,150,600,0,0,120,0,390,0,90,0,0,580,580,1440
2020,20200706201138,4,5,1,1,2425365.307453,78,2,100,4,1,9900,217,1,2,0,0,0,0,90,165,525,0,0,0,30,480,0,0,60,0,465,465,1350
2020,20200706201139,3,15,1,1,2827357.042823,35,2,100,1,1,9900,217,2,1,1,60,0,0,90,165,620,0,0,0,0,480,25,0,0,0,598,598,1440
2020,20200706201143,4,13,1,1,4047032.749435,29,1,202,4,3,50200,215,3,99,1,0,0,0,100,20,625,0,0,15,0,670,0,10,0,0,570,570,1440
2020,20200706201144,2,14,1,1,1.1511411931497E7,51,1,100,1,1,9900,316,1,1,1,0,365,0,45,270,390,0,0,0,0,355,0,0,0,15,390,390,1440
2020,20200706201147,1,13,1,1,2.6952839349798E7,26,2,100,6,1,9900,112,1,2,0,90,0,0,60,180,590,0,0,0,0,240,120,160,0,0,590,590,1440
2020,20200706201148,1,16,1,1,5842648.895933,39,2,100,1,1,9900,217,3,99,1,235,0,0,60,60,540,0,0,20,0,390,0,30,0,60,480,480,1395
2020,20200706201150,3,15,1,1,3243235.528483,46,1,100,1,1,9900,316,1,1,1,428,0,0,60,100,480,0,0,95,0,195,0,37,0,45,480,480,1440
2020,20200706201153,3,13,1,1,8364439.235629,53,2,100,3,1,9900,214,1,1,0,0,385,0,60,30,550,45,0,10,0,260,0,100,0,0,540,540,1440
2020,20200706201156,3,13,1,1,3958627.577533,67,2,110,4,1,9900,217,5,99,0,0,0,0,75,150,520,60,0,75,0,440,90,30,0,0,450,450,1440
2020,20200706201157,1,14,1,1,1.7810922138001E7,25,2,100,6,5,45675,214,1,1,0,0,0,0,30,90,600,0,0,0,0,180,0,60,0,480,510,510,1440
2020,20200706201158,4,16,1,1,9157527.525409,65,2,100,1,1,9900,217,3,99,0,0,0,215,80,200,543,0,0,35,0,270,0,37,60,0,483,483,1440
2020,20200706201160,4,15,1,1,2620926.957564,53,1,100,4,1,9900,217,1,1,0,0,0,0,15,80,420,0,0,0,0,595,0,30,0,300,420,420,1440
2020,20200706201162,1,7,1,1,2855643.127361,68,2,100,4,1,9900,214,5,99,0,0,0,0,60,110,601,70,105,0,0,307,0,62,0,0,540,540,1315
2020,20200706201168,1,13,1,1,2252501.69496,33,1,100,6,1,9900,112,1,1,1,0,10,0,30,90,490,0,0,15,0,360,0,160,0,285,445,445,1440
2020,20200706201173,2,9,1,1,2809717.221219,65,2,100,4,1,9900,112,5,99,0,0,0,0,13,90,1337,0,0,0,0,0,0,0,0,0,450,450,1440
2020,20200706201178,3,10,1,1,4072246.089362,76,2,100,1,1,9900,215,5,99,0,0,0,0,150,60,480,0,0,0,0,750,0,0,0,0,480,480,1440
2020,20200706201180,4,15,1,1,3987178.2316,57,2,100,3,1,9900,112,5,99,0,0,0,0,15,595,578,0,0,0,0,130,30,2,90,0,535,535,1440
2020,20200706201182,1,5,1,1,5725258.054546,65,1,100,6,1,9900,112,5,99,0,0,0,0,60,100,640,0,0,60,0,540,0,40,0,0,590,590,1440
2020,20200706201188,4,12,1,1,9640244.833438,75,2,100,1,1,9900,214,1,2,0,0,0,0,66,411,368,10,0,20,0,299,0,68,0,139,365,365,1381
2020,20200706201193,2,11,1,1,8729645.62388,60,1,100,1,1,9900,214,1,2,0,0,0,0,55,90,460,20,0,0,0,390,0,20,0,365,450,450,1400
2020,20200706201194,4,13,1,1,2912247.616547,35,2,100,1,1,9900,112,5,99,1,121,1,0,0,365,505,10,0,50,0,162,0,166,0,0,500,500,1380
2020,20200706201201,3,12,1,1,1675933.030065,75,2,100,3,1,9900,217,5,99,0,0,0,0,90,247,610,0,0,50,0,263,90,90,0,0,500,500,1440
2020,20200706201210,1,14,1,1,3212172.218486,38,1,131,1,5,52100,217,1,1,1,140,0,0,60,155,450,0,0,0,0,506,97,32,0,0,450,450,1440
2020,20200706201212,4,15,1,1,8808709.285734,38,2,100,6,1,9900,213,1,1,1,0,0,0,1,75,564,0,0,0,0,60,90,30,0,620,469,469,1440
2020,20200706201215,2,16,1,1,3781608.830585,45,1,131,1,5,52100,316,1,1,1,0,0,0,75,135,705,0,0,105,105,165,60,75,0,15,660,660,1440
2020,20200706201219,3,11,1,1,2.5286986998069E7,38,1,100,1,5,21040,105,1,1,1,0,0,0,60,0,510,0,0,0,0,215,0,70,0,525,510,510,1380
2020,20200706201222,4,10,1,1,8974950.839976,27,1,100,1,1,9900,215,1,1,1,45,0,75,45,0,550,0,0,0,0,60,0,24,0,521,520,520,1320
2020,20200706201224,2,15,1,1,4216493.115336,31,1,100,6,1,9900,316,1,1,0,0,0,0,30,180,540,0,0,30,0,120,155,205,0,180,520,520,1440
2020,20200706201227,3,16,1,1,1.5469940269923E7,85,1,100,1,1,9900,217,5,99,0,0,0,0,50,59,630,2,10,5,0,534,0,30,0,0,615,615,1320
2020,20200706201231,3,9,1,1,1.5459224505549E7,44,1,202,6,5,20000,112,1,1,1,0,0,0,80,30,448,0,0,0,0,30,0,32,0,820,388,388,1440
2020,20200706201232,3,16,1,1,9820879.244183,63,1,100,1,1,9900,321,1,1,0,0,0,0,130,350,555,0,0,0,0,345,60,0,0,0,540,540,1440
2020,20200706201233,3,12,1,1,1.0991869416093E7,35,2,100,1,1,9900,112,1,1,1,0,0,0,110,90,560,0,0,30,0,60,0,50,0,540,540,540,1440
2020,20200706201238,3,14,1,1,8522779.470743,36,2,100,1,1,9900,217,1,2,1,105,0,0,60,130,420,60,0,0,0,120,0,20,0,525,420,420,1440
2020,20200706201241,4,15,1,1,2884524.649871,36,1,100,1,1,9900,217,1,1,1,90,0,0,90,160,465,0,0,5,0,75,60,495,0,0,450,450,1440
2020,20200706201243,4,11,1,1,4434490.116514,69,1,100,4,1,9900,214,1,1,0,0,0,0,75,120,375,0,0,0,0,240,0,0,20,610,375,375,1440
2020,20200706201244,3,8,1,1,7422657.637974,62,2,100,4,1,9900,217,5,99,0,0,0,0,60,60,585,0,0,80,0,460,0,75,120,0,570,570,1440
2020,20200706201245,1,6,1,1,2974103.551675,71,1,100,3,1,9900,214,5,99,0,0,15,0,215,318,470,0,0,0,0,400,0,7,0,0,455,455,1425
2020,20200706201250,3,15,1,1,7892430.340113,30,1,100,1,1,9900,217,1,1,0,0,0,0,60,295,600,0,0,0,0,410,45,30,0,0,565,565,1440
2020,20200706201251,2,14,1,1,3.7518073804733E7,29,1,100,6,1,9900,112,1,1,0,0,0,0,78,51,540,0,0,25,0,289,0,37,0,420,480,480,1440
2020,20200706201264,1,16,1,1,4754705.911437,60,1,100,1,1,9900,217,1,1,0,0,0,0,90,210,510,0,0,0,0,480,0,150,0,0,510,510,1440
2020,20200706201265,3,11,1,1,1.0076662547862E7,28,1,100,6,1,9900,316,1,1,0,0,0,0,60,0,570,300,0,0,0,0,0,0,0,510,540,540,1440
2020,20200706201268,4,7,1,1,4139605.81466,36,2,100,1,5,20000,112,5,99,1,20,0,0,120,480,600,0,0,0,0,220,0,0,0,0,600,600,1440
2020,20200706201269,1,13,1,1,4646290.188681,66,1,100,1,1,9900,112,5,99,0,0,0,0,40,185,490,0,0,0,0,120,390,95,0,0,460,460,1320
2020,20200706201271,2,14,1,1,2.9339888306759E7,30,2,100,6,5,20000,112,1,1,0,0,0,0,20,0,300,0,0,0,0,720,0,10,0,390,300,300,1440
2020,20200706201273,4,7,1,1,1.7523820499784E7,31,1,100,6,1,9900,112,1,1,0,0,0,0,65,75,580,0,0,0,0,185,0,10,0,525,510,510,1440
2020,20200706201275,2,13,1,1,2.2030895496357E7,29,2,100,6,1,9900,214,1,1,1,15,0,0,75,0,558,0,0,0,0,60,0,24,0,698,468,468,1430
2020,20200706201277,1,6,1,1,8044335.436062,66,2,100,3,1,9900,112,1,1,0,0,0,0,70,283,394,0,0,9,0,135,0,70,0,479,339,339,1440
2020,20200706201286,3,8,1,1,2.86516174536E7,30,1,131,1,4,30040,217,4,99,0,0,0,0,65,132,575,45,0,0,0,623,0,0,0,0,485,485,1440
2020,20200706201294,3,15,1,1,9887976.585638,80,2,100,3,1,9900,112,5,99,0,0,0,0,0,0,720,0,0,0,0,720,0,0,0,0,720,720,1440
2020,20200706201295,1,15,1,1,1.3198668871632E7,54,2,100,1,1,9900,112,1,1,0,0,0,0,45,30,750,0,0,0,0,0,0,40,0,520,690,690,1385
2020,20200706201299,2,11,1,1,7293816.444672,71,1,100,1,1,9900,109,5,99,0,0,0,0,50,65,615,0,0,0,0,650,30,30,0,0,300,300,1440
2020,20200706201300,4,13,1,1,4403569.769876,32,2,100,1,3,51500,217,5,99,1,90,0,0,75,245,535,15,0,0,0,0,0,480,0,0,480,480,1440
2020,20200706201301,2,4,1,1,1.2109903259509E7,75,1,110,6,1,9900,109,5,99,0,0,0,0,20,30,460,0,0,0,0,910,0,20,0,0,460,460,1440
2020,20200706201307,4,13,1,1,1.8724541633693E7,26,1,100,1,1,9900,213,1,1,0,0,60,0,75,106,465,0,0,0,0,145,0,59,0,530,450,450,1440
2020,20200706201311,3,11,1,1,4740469.446436,27,1,100,6,1,9900,112,5,99,0,0,0,0,90,150,366,0,0,0,0,329,480,25,0,0,356,356,1440
2020,20200706201320,3,7,1,1,2956500.43924,29,1,100,6,5,30025,217,4,99,0,0,0,0,105,255,960,0,0,0,0,120,0,0,0,0,885,885,1440
2020,20200706201325,1,15,1,1,6011486.751086,58,1,100,1,1,9900,214,1,1,0,60,0,0,70,222,523,0,0,5,60,390,60,50,0,0,463,463,1440
2020,20200706201330,1,15,1,1,9529051.46829,60,2,100,1,1,9900,316,1,1,0,0,0,0,180,210,560,0,0,150,0,180,0,160,0,0,500,500,1440
2020,20200706201334,3,9,1,1,1.4209776048537E7,31,2,110,6,1,9900,112,4,99,1,0,0,0,10,0,720,0,0,0,0,695,0,0,0,15,675,675,1440
2020,20200706201338,4,1,1,1,1.0720505377871E7,32,1,131,1,1,9900,216,5,99,1,184,0,0,65,135,576,0,0,0,0,300,0,0,0,0,556,556,1260
2020,20200706201339,4,8,1,1,6785296.356397,59,1,100,6,1,9900,112,5,99,0,0,0,0,5,0,576,16,0,0,0,675,0,55,0,0,576,576,1327
2020,20200706201340,3,7,1,1,6098801.150396,71,2,100,4,1,9900,112,5,99,0,0,0,0,50,250,660,120,0,30,0,300,0,30,0,0,600,600,1440
2020,20200706201341,3,16,1,1,2.5838048721536E7,52,1,100,1,1,9900,316,2,1,0,0,0,0,15,165,450,0,0,0,0,360,155,200,0,0,420,420,1345
2020,20200706201344,3,13,1,1,5620744.720309,57,2,110,4,1,9900,214,1,1,0,0,0,0,60,80,575,0,0,0,30,130,0,30,0,535,495,495,1440
2020,20200706201345,3,9,1,1,1.5539322919782E7,74,2,110,1,1,9900,112,5,99,0,0,0,0,15,150,540,150,0,0,0,540,45,0,0,0,510,510,1440
2020,20200706201347,3,14,1,1,3467912.611622,43,2,100,4,1,9900,316,2,1,0,0,0,0,80,365,645,60,0,0,0,110,0,60,120,0,570,570,1440
2020,20200706201349,3,7,1,1,3494296.549622,45,1,100,1,1,9900,217,1,1,1,0,0,0,30,210,570,0,0,80,150,178,0,132,0,90,570,570,1440
2020,20200706201351,3,3,1,1,2.2340381942824E7,28,2,110,1,1,9900,112,2,2,0,0,0,0,120,15,980,0,0,0,270,55,0,0,0,0,935,935,1440
2020,20200706201354,3,12,1,1,1.136021915264E7,42,2,100,1,5,30065,316,1,1,1,0,0,0,90,300,660,0,0,0,0,90,0,0,0,300,660,660,1440
2020,20200706201359,2,8,1,1,1.258348127274E7,68,1,110,1,5,52100,112,5,99,0,0,0,0,195,60,595,0,0,0,0,555,35,0,0,0,445,445,1440
2020,20200706201360,2,11,1,1,1.4297504441863E7,48,1,100,6,1,9900,316,1,1,0,0,0,0,30,210,660,0,0,0,0,540,0,0,0,0,660,660,1440
2020,20200706201361,1,11,1,1,1.2206985004986E7,73,1,100,1,1,9900,112,5,99,0,0,0,0,25,0,420,0,0,0,0,995,0,0,0,0,420,420,1440
2020,20200706201364,4,15,1,1,3130781.084184,30,2,100,4,1,9900,217,1,1,1,420,0,0,15,150,480,0,0,0,0,270,45,60,0,0,480,480,1440
2020,20200706201366,4,16,1,1,8302399.99272,42,2,100,1,1,9900,316,5,99,1,345,0,0,90,385,475,0,0,20,0,60,0,35,30,0,430,430,1440
2020,20200706201369,3,11,1,1,4013177.854846,76,1,100,1,1,9900,112,5,99,0,0,0,0,65,485,490,0,0,0,0,400,0,0,0,0,390,390,1440
2020,20200706201371,3,7,1,1,6664128.047108,69,2,100,6,1,9900,112,1,1,0,0,0,0,30,65,465,0,0,0,0,155,0,40,145,450,450,450,1350
2020,20200706201375,3,14,1,1,1.1559439939754E7,41,2,100,1,1,9900,112,1,2,1,95,0,0,55,215,500,0,0,80,0,160,0,35,10,290,470,470,1440
2020,20200706201382,3,16,1,1,6571005.246742,54,2,100,1,1,9900,321,1,1,0,0,0,0,95,85,535,0,0,0,0,300,235,40,0,150,475,475,1440
2020,20200706201384,4,14,1,1,1.7228568298732E7,29,2,100,1,1,9900,316,1,2,1,335,220,0,30,135,510,0,0,0,0,165,0,45,0,0,490,490,1440
2020,20200706201389,4,15,1,1,6980161.197042,29,1,131,1,1,9900,217,1,1,0,0,0,0,45,0,640,0,0,6,0,639,0,50,0,60,635,635,1440
2020,20200706201396,3,15,1,1,6652237.04288,58,1,100,4,1,9900,217,1,1,0,0,0,0,90,0,450,0,0,0,0,230,0,140,0,530,420,420,1440
2020,20200706201400,2,9,1,1,5723120.376504,70,2,100,1,1,9900,112,5,99,0,0,0,0,140,90,605,120,0,0,120,345,0,20,0,0,545,545,1440
2020,20200706201402,3,13,1,1,1.0649715158609E7,70,1,100,1,1,9900,216,5,99,0,0,0,0,120,225,540,0,0,0,0,555,0,0,0,0,510,510,1440
2020,20200706201403,4,16,1,1,2769856.277085,70,1,201,1,1,9900,217,5,99,0,0,0,0,90,329,480,0,0,0,0,481,60,0,0,0,450,450,1440
2020,20200706201408,3,12,1,1,3620361.127928,36,1,110,6,1,9900,316,1,1,0,0,0,0,120,360,540,0,0,0,0,420,0,0,0,0,540,540,1440
2020,20200706201410,3,15,1,1,4439772.39193,33,1,131,6,4,50000,321,1,1,0,0,0,0,0,270,990,0,0,7,0,143,0,30,0,0,990,990,1440
2020,20200706201411,1,10,1,1,9386425.14697,32,1,100,1,1,9900,112,5,99,1,120,0,0,80,380,625,0,0,0,0,75,0,10,0,0,595,595,1290
2020,20200706201414,3,11,1,1,1.6332661929465E7,71,1,100,3,1,9900,112,5,99,0,0,0,0,340,0,590,0,0,0,0,0,0,0,510,0,570,570,1440
2020,20200706201415,3,6,1,1,3295375.739249,38,1,100,6,5,21030,107,1,1,1,100,0,0,50,0,920,0,0,0,0,297,20,53,0,0,900,900,1440
2020,20200706201425,3,16,1,1,1.1768756559725E7,70,2,100,1,3,21070,316,5,99,0,0,0,0,10,465,600,0,0,70,0,250,0,45,0,0,600,600,1440
2020,20200706201430,4,15,1,1,6555286.989729,59,1,100,1,1,9900,112,1,1,0,0,0,0,45,270,600,0,0,0,0,420,0,0,0,0,600,600,1335
2020,20200706201438,3,14,1,1,3561771.894094,30,1,100,1,1,9900,112,1,1,1,21,30,0,60,30,450,0,0,0,0,124,0,36,0,689,420,420,1440
2020,20200706201444,4,15,1,1,2.1680243203726E7,50,1,100,1,1,9900,213,1,1,0,0,0,0,60,0,440,0,0,0,0,135,60,315,0,430,390,390,1440
2020,20200706201447,4,13,1,1,7996531.251509,66,2,100,1,1,9900,217,5,99,0,0,0,0,105,45,555,0,0,15,0,340,210,20,30,0,510,510,1320
2020,20200706201449,4,11,1,1,2.2348768321539E7,43,2,100,1,5,20000,112,2,2,0,0,0,0,30,170,675,160,0,60,0,0,0,45,0,300,600,600,1440
2020,20200706201456,1,8,1,1,3275164.312602,70,2,100,4,1,9900,215,1,2,0,0,0,0,5,20,660,0,0,0,0,755,0,0,0,0,630,630,1440
2020,20200706201458,2,16,1,1,5598286.652028,48,1,100,1,1,9900,316,1,1,1,0,0,0,90,390,540,0,0,0,60,240,0,120,0,0,540,540,1440
2020,20200706201461,4,13,1,1,9946869.77925,59,2,100,3,1,9900,214,1,1,0,0,0,0,30,135,490,45,0,70,0,90,45,85,0,450,345,345,1440
2020,20200706201463,2,16,1,1,8683461.703517,42,2,100,1,1,9900,316,5,99,1,30,0,0,80,165,510,0,0,0,0,375,250,30,0,0,450,450,1440
2020,20200706201465,1,11,1,1,3407182.277214,73,2,100,4,1,9900,214,5,99,0,0,0,0,60,620,340,0,0,0,0,300,0,0,0,0,340,340,1320
2020,20200706201467,3,14,1,1,7.8235847564422E7,25,1,100,6,1,9900,112,4,99,0,0,0,0,50,0,660,0,0,2,0,480,218,30,0,0,660,660,1440
2020,20200706201470,3,11,1,1,2037238.523435,85,2,110,3,1,9900,316,5,99,0,0,0,0,150,330,677,0,0,20,5,220,0,38,0,0,617,617,1440
2020,20200706201472,4,16,1,1,1.3880197004248E7,43,1,100,6,1,9900,316,5,99,0,0,0,0,30,540,600,0,0,60,0,0,180,30,0,0,600,600,1440
2020,20200706201474,2,14,1,1,4543183.468755,51,2,100,3,1,9900,217,2,1,1,0,0,0,75,465,600,0,0,0,0,300,0,0,0,0,540,540,1440
2020,20200706201478,3,15,1,1,2.237238454017E7,25,2,100,1,1,9900,217,3,99,0,0,0,0,90,300,623,0,50,105,0,145,60,67,0,0,585,585,1440
2020,20200706201480,2,15,1,1,1.2491001914809E7,42,1,131,1,4,52100,316,1,1,1,60,0,0,150,30,480,0,0,0,0,210,30,0,0,480,420,420,1440
2020,20200706201486,2,12,1,1,6023916.184688,60,2,100,4,1,9900,112,1,1,0,0,73,0,15,190,465,31,0,0,0,86,30,110,0,440,450,450,1440
2020,20200706201488,1,14,1,1,4566495.779496,69,2,100,1,1,9900,217,5,99,0,0,135,0,90,390,690,15,0,0,0,120,0,0,0,0,670,670,1440
2020,20200706201491,1,15,1,1,5500808.490751,72,1,100,1,4,51500,217,5,99,0,0,0,0,15,240,570,0,0,0,0,555,60,0,0,0,570,570,1440
2020,20200706201492,4,12,1,1,2.1650033904437E7,51,1,100,1,1,9900,112,1,1,1,0,0,0,120,30,570,0,0,0,0,180,0,45,0,495,540,540,1440
2020,20200706201499,1,12,1,1,5284787.855785,66,1,100,6,1,9900,214,5,99,0,0,60,0,30,320,530,0,0,0,0,190,90,220,0,0,510,510,1440
2020,20200706201500,1,12,1,1,1.364037472776E7,49,1,100,4,4,30030,112,1,1,0,0,10,0,65,135,490,0,0,0,0,145,0,40,0,535,480,480,1420
2020,20200706201504,4,14,1,1,3711838.921941,53,2,100,1,5,30030,217,1,1,0,0,0,0,60,20,585,0,0,330,0,400,0,45,0,0,540,540,1440
2020,20200706201505,2,16,1,1,4093738.946525,80,2,100,3,1,9900,316,5,99,0,0,0,0,120,5,480,0,0,30,0,590,0,65,0,0,440,440,1290
2020,20200706201512,4,2,1,1,5087873.719105,35,2,100,1,1,9900,217,1,2,1,60,0,0,90,30,654,0,0,3,0,30,240,33,0,300,644,644,1440
2020,20200706201513,3,16,1,1,9544734.308918,33,1,100,1,1,9900,217,1,1,1,75,0,0,15,60,465,0,0,25,0,190,0,105,0,505,445,445,1440
2020,20200706201515,2,16,1,1,8208861.706537,50,1,100,1,1,9900,321,1,2,1,0,0,0,90,270,600,0,0,0,0,240,0,0,0,240,570,570,1440
2020,20200706201531,4,16,1,1,7524706.363541,66,2,100,1,4,20000,316,1,1,0,0,0,0,60,60,570,240,0,0,0,120,0,0,0,390,540,540,1440
2020,20200706201535,3,16,1,1,2621157.408742,37,2,100,4,1,9900,217,1,1,1,170,0,0,20,190,630,0,0,0,0,90,0,5,0,335,600,600,1440
2020,20200706201537,3,10,1,1,2.4162782574873E7,31,1,100,6,1,9900,112,2,1,0,0,0,0,30,30,660,0,0,0,0,720,0,0,0,0,660,660,1440
2020,20200706201540,3,8,1,1,2455206.055946,85,2,100,3,1,9900,213,5,99,0,0,0,0,25,85,690,60,0,0,0,580,0,0,0,0,630,630,1440
2020,20200706201541,1,16,1,1,2789254.726871,35,2,100,1,1,9900,316,1,1,1,180,0,0,175,50,465,0,0,0,0,85,0,10,0,475,450,450,1440
2020,20200706201544,4,16,1,1,5369155.318778,38,2,100,1,1,9900,321,1,1,1,90,0,0,75,15,565,0,60,0,0,210,0,50,0,375,550,550,1440
2020,20200706201549,4,4,1,1,6641742.145872,62,2,120,5,1,9900,214,5,99,0,0,0,0,60,105,602,0,0,0,0,673,0,0,0,0,595,595,1440
2020,20200706201553,4,6,1,1,7809430.998348,67,1,100,1,1,9900,216,5,99,0,100,0,0,30,67,290,60,0,10,0,823,0,60,0,0,290,290,1440
2020,20200706201554,1,11,1,1,2676904.657876,68,1,100,1,1,9900,217,5,99,0,0,0,0,90,590,460,0,0,10,0,180,0,110,0,0,420,420,1440
2020,20200706201555,4,12,1,1,3544500.682752,63,1,131,1,1,9900,217,1,1,0,0,0,0,100,20,770,0,120,0,0,410,0,20,0,0,755,755,1440
2020,20200706201558,1,2,1,1,5469278.548047,48,2,100,6,1,9900,112,5,99,0,0,0,0,50,10,820,0,0,0,0,560,0,0,0,0,750,750,1440
2020,20200706201567,2,14,1,1,4894807.986687,36,2,131,1,5,52100,316,1,1,1,650,0,0,70,60,570,0,0,0,0,90,0,0,0,0,540,540,1440
2020,20200706201568,3,15,1,1,1.2997018508958E7,42,2,110,1,1,9900,321,1,1,0,0,0,0,45,0,595,0,0,0,0,160,35,40,0,565,515,515,1440
2020,20200706201570,3,10,1,1,1.5822067790776E7,77,1,100,1,1,9900,112,5,99,0,0,0,0,195,285,560,0,0,0,0,400,0,0,0,0,560,560,1440
2020,20200706201582,3,1,1,1,2435733.653363,64,2,110,6,1,9900,217,5,99,0,0,0,0,5,0,570,0,0,0,210,655,0,0,0,0,570,570,1440
2020,20200706201585,2,16,1,1,3935292.608249,47,2,100,1,1,9900,214,1,1,0,0,0,0,180,130,490,0,10,15,0,330,0,95,0,170,490,490,1420
2020,20200706201589,3,15,1,1,1.28878996774E7,59,2,100,1,1,9900,217,5,99,0,0,0,0,180,115,600,0,0,60,0,285,180,20,0,0,600,600,1440
2020,20200706201595,4,14,1,1,5786498.871317,31,2,100,1,4,20000,217,1,1,0,0,0,0,30,45,645,0,0,0,0,270,0,0,0,450,570,570,1440
2020,20200706201597,3,3,1,1,3259586.406614,26,2,100,6,1,9900,213,1,1,0,0,0,0,100,210,660,0,0,85,0,310,0,75,0,0,660,660,1440
2020,20200706201601,4,14,1,1,3737983.812061,30,1,131,1,1,9900,216,1,1,1,205,0,0,60,195,490,0,0,0,0,335,0,155,0,0,455,455,1440
2020,20200706201602,3,5,1,1,1131265.036118,66,2,100,4,5,30065,320,1,1,0,0,0,0,35,585,460,0,0,0,0,360,0,0,0,0,390,390,1440
2020,20200706201603,2,12,1,1,1749342.340156,28,1,100,6,1,9900,214,1,1,0,0,0,0,30,0,600,0,0,20,0,330,0,30,0,430,570,570,1440
2020,20200706201605,3,10,1,1,8302477.125144,52,2,100,1,4,30025,112,2,2,0,0,0,0,120,390,660,0,0,0,0,270,0,0,0,0,660,660,1440
2020,20200706201609,2,8,1,1,1.1417182579065E7,35,2,110,6,1,9900,214,1,1,0,0,20,0,20,14,595,0,0,10,0,130,30,52,0,488,525,525,1359
2020,20200706201612,4,15,1,1,1.2618523086877E7,53,1,100,1,1,9900,316,1,1,0,0,0,0,30,0,560,0,0,0,0,90,45,60,15,640,485,485,1440
2020,20200706201621,3,15,1,1,1.2068549068568E7,64,2,100,1,1,9900,112,5,99,0,0,0,0,30,0,660,0,0,0,0,750,0,0,0,0,660,660,1440
2020,20200706201623,4,10,1,1,1.6228391824252E7,29,2,100,6,1,9900,112,5,99,0,285,0,0,15,180,555,0,0,5,0,375,0,25,0,0,510,510,1440
2020,20200706201627,3,14,1,1,5460051.175214,39,1,100,1,5,21030,112,1,1,1,0,0,0,90,0,890,0,0,10,0,330,0,60,0,0,840,840,1380
2020,20200706201630,1,13,1,1,1.4423324599845E7,80,1,100,1,3,43400,213,5,99,0,0,120,0,95,140,285,0,0,0,0,785,15,0,0,0,270,270,1440
2020,20200706201633,3,14,1,1,2524065.68064,76,2,100,4,1,9900,321,1,1,0,0,0,0,60,155,410,0,0,0,0,180,0,0,0,635,380,380,1440
2020,20200706201639,4,13,1,1,2547208.554996,68,1,100,1,1,9900,214,5,99,0,0,0,0,45,630,480,0,0,0,0,285,0,0,0,0,480,480,1440
2020,20200706201642,4,10,1,1,3.2618272006641E7,30,1,100,6,1,9900,214,1,1,0,0,0,0,60,0,690,0,0,0,0,20,0,50,0,620,660,660,1440
